Source Plate Name,Source Column,Source Row,Destination Plate Name,Destination Column,Destination Row,Transfer Volume
E15L00001509,19,25,1,7,1,5.0
E15L00001467,6,10,1,7,1,5.0
E15L00001487,43,15,1,7,1,5.0
E15L00001479,14,20,1,7,1,5.0
E15L00001476,37,17,1,7,1,5.0
E15L00001482,40,2,1,7,1,5.0
E15L00001476,32,12,1,7,1,5.0
E15L00001505,32,4,1,7,1,5.0
E15L00001489,14,26,1,7,1,5.0
E15L00001507,19,20,1,7,1,5.0
E15L00001473,30,11,1,7,1,5.0
E15L00001468,37,29,1,7,1,5.0
E15L00001508,45,1,1,7,1,5.0
E15L00001485,37,12,1,7,1,5.0
E15L00001484,24,6,1,7,1,5.0
E15L00001501,32,21,1,7,1,5.0
E15L00001504,8,24,1,7,1,5.0
E15L00001507,19,28,1,7,1,5.0
E15L00001501,41,6,1,7,1,5.0
E15L00001504,34,15,1,7,1,5.0
E15L00001472,38,16,1,7,1,5.0
E15L00001500,18,14,1,7,1,5.0
E15L00001464,43,9,1,7,1,5.0
E15L00001501,5,9,1,7,1,5.0
E15L00001505,30,13,1,7,1,5.0
E15L00001465,46,29,1,7,1,5.0
E15L00001484,32,13,1,7,1,5.0
E15L00001467,39,5,1,7,1,5.0
E15L00001484,48,12,1,7,1,5.0
E15L00001510,36,23,1,7,1,5.0
E15L00001492,48,14,1,7,1,5.0
E15L00001506,43,1,1,7,1,5.0
E15L00001486,42,8,1,7,1,5.0
E15L00001487,44,22,1,7,1,5.0
E15L00001508,9,18,1,7,1,5.0
E15L00001500,23,25,1,7,1,5.0
E15L00001503,42,19,1,7,1,5.0
E15L00001464,22,22,1,7,1,5.0
E15L00001499,30,10,1,8,1,5.0
E15L00001492,43,32,1,8,1,5.0
E15L00001503,6,14,1,8,1,5.0
E15L00001509,33,18,1,8,1,5.0
E15L00001510,6,16,1,8,1,5.0
E15L00001468,39,21,1,8,1,5.0
E15L00001498,6,19,1,8,1,5.0
E15L00001497,29,23,1,8,1,5.0
E15L00001506,39,25,1,8,1,5.0
E15L00001488,40,3,1,8,1,5.0
E15L00001479,34,27,1,8,1,5.0
E15L00001479,17,20,1,8,1,5.0
E15L00001508,8,28,1,8,1,5.0
E15L00001508,5,9,1,8,1,5.0
E15L00001478,32,32,1,8,1,5.0
E15L00001473,48,2,1,8,1,5.0
E15L00001474,22,16,1,8,1,5.0
E15L00001488,45,32,1,8,1,5.0
E15L00001496,29,12,1,8,1,5.0
E15L00001491,8,2,1,8,1,5.0
E15L00001464,24,21,1,8,1,5.0
E15L00001497,17,19,1,8,1,5.0
E15L00001476,39,3,1,8,1,5.0
E15L00001465,46,17,1,8,1,5.0
E15L00001501,23,8,1,8,1,5.0
E15L00001498,33,19,1,8,1,5.0
E15L00001501,40,18,1,8,1,5.0
E15L00001470,20,18,1,8,1,5.0
E15L00001497,29,31,1,8,1,5.0
E15L00001487,35,23,1,8,1,5.0
E15L00001488,9,32,1,8,1,5.0
E15L00001490,47,22,1,8,1,5.0
E15L00001480,34,11,1,8,1,5.0
E15L00001469,9,3,1,8,1,5.0
E15L00001478,45,9,1,8,1,5.0
E15L00001469,22,7,1,8,1,5.0
E15L00001470,37,28,1,8,1,5.0
E15L00001470,21,12,1,8,1,5.0
E15L00001503,13,17,1,8,1,5.0
E15L00001473,40,24,1,8,1,5.0
E15L00001497,19,15,1,8,1,5.0
E15L00001502,20,1,1,8,1,5.0
E15L00001470,23,27,1,8,1,5.0
E15L00001478,16,23,1,8,1,5.0
E15L00001499,8,19,1,8,1,5.0
E15L00001509,34,23,1,8,1,5.0
E15L00001464,10,11,1,8,1,5.0
E15L00001509,10,29,1,8,1,5.0
E15L00001485,32,32,1,8,1,5.0
E15L00001477,40,16,1,8,1,5.0
E15L00001486,6,20,1,8,1,5.0
E15L00001492,47,31,1,8,1,5.0
E15L00001504,29,5,1,8,1,5.0
E15L00001505,30,18,1,8,1,5.0
E15L00001484,17,18,1,8,1,5.0
E15L00001476,8,24,1,8,1,5.0
E15L00001483,32,17,1,8,1,5.0
E15L00001499,19,30,1,8,1,5.0
E15L00001486,6,22,1,8,1,5.0
E15L00001486,15,12,1,8,1,5.0
E15L00001493,32,32,1,8,1,5.0
E15L00001490,32,12,1,8,1,5.0
E15L00001474,46,15,1,8,1,5.0
E15L00001485,21,9,1,8,1,5.0
E15L00001494,6,10,1,8,1,5.0
E15L00001482,13,23,1,8,1,5.0
E15L00001483,17,26,1,8,1,5.0
E15L00001484,19,27,1,8,1,5.0
E15L00001492,45,7,1,8,1,5.0
E15L00001471,5,3,1,8,1,5.0
E15L00001492,38,18,1,8,1,5.0
E15L00001493,30,31,1,8,1,5.0
E15L00001475,20,1,1,8,1,5.0
E15L00001495,13,26,1,8,1,5.0
E15L00001488,8,6,1,8,1,5.0
E15L00001496,35,13,1,8,1,5.0
E15L00001496,33,12,1,8,1,5.0
E15L00001481,8,2,1,8,1,5.0
E15L00001475,47,24,1,8,1,5.0
E15L00001509,5,1,1,8,1,5.0
E15L00001505,38,4,1,8,1,5.0
E15L00001487,6,11,1,8,1,5.0
E15L00001486,24,1,1,8,1,5.0
E15L00001498,9,17,1,8,1,5.0
E15L00001466,5,18,1,8,1,5.0
E15L00001504,43,12,1,8,1,5.0
E15L00001508,45,21,1,8,1,5.0
E15L00001469,17,26,1,8,1,5.0
E15L00001483,40,22,1,8,1,5.0
E15L00001467,48,30,1,8,1,5.0
E15L00001484,43,22,1,8,1,5.0
E15L00001467,7,24,1,8,1,5.0
E15L00001469,17,11,1,8,1,5.0
E15L00001485,21,23,1,8,1,5.0
E15L00001467,46,10,1,8,1,5.0
E15L00001498,18,8,1,8,1,5.0
E15L00001469,5,12,1,8,1,5.0
E15L00001506,14,31,1,8,1,5.0
E15L00001503,14,10,1,8,1,5.0
E15L00001499,16,24,1,8,1,5.0
E15L00001499,11,20,1,9,1,5.0
E15L00001494,45,21,1,9,1,5.0
E15L00001497,7,17,1,9,1,5.0
E15L00001470,22,16,1,9,1,5.0
E15L00001499,32,18,1,9,1,5.0
E15L00001494,48,23,1,9,1,5.0
E15L00001498,41,8,1,9,1,5.0
E15L00001498,47,28,1,9,1,5.0
E15L00001496,33,10,1,9,1,5.0
E15L00001489,36,3,1,9,1,5.0
E15L00001479,36,27,1,9,1,5.0
E15L00001491,18,15,1,9,1,5.0
E15L00001499,22,1,1,9,1,5.0
E15L00001492,45,20,1,9,1,5.0
E15L00001475,9,22,1,9,1,5.0
E15L00001492,23,15,1,9,1,5.0
E15L00001485,14,31,1,9,1,5.0
E15L00001479,9,15,1,9,1,5.0
E15L00001500,46,17,1,9,1,5.0
E15L00001491,35,32,1,9,1,5.0
E15L00001473,20,18,1,9,1,5.0
E15L00001467,20,17,1,9,1,5.0
E15L00001478,44,24,1,9,1,5.0
E15L00001472,30,27,1,9,1,5.0
E15L00001466,32,23,1,9,1,5.0
E15L00001497,14,2,1,9,1,5.0
E15L00001503,14,5,1,9,1,5.0
E15L00001494,13,18,1,9,1,5.0
E15L00001500,9,9,1,9,1,5.0
E15L00001487,42,32,1,9,1,5.0
E15L00001497,36,17,1,9,1,5.0
E15L00001472,22,32,1,9,1,5.0
E15L00001504,7,10,1,9,1,5.0
E15L00001510,13,4,1,9,1,5.0
E15L00001509,47,28,1,9,1,5.0
E15L00001500,18,29,1,9,1,5.0
E15L00001473,32,18,1,9,1,5.0
E15L00001485,30,1,1,9,1,5.0
E15L00001466,46,6,1,9,1,5.0
E15L00001484,42,30,1,9,1,5.0
E15L00001497,32,25,1,9,1,5.0
E15L00001474,22,8,1,9,1,5.0
E15L00001472,12,10,1,9,1,5.0
E15L00001482,29,18,1,9,1,5.0
E15L00001507,13,28,1,9,1,5.0
E15L00001484,7,24,1,9,1,5.0
E15L00001465,18,9,1,9,1,5.0
E15L00001475,46,1,1,9,1,5.0
E15L00001493,46,28,1,9,1,5.0
E15L00001505,5,1,1,9,1,5.0
E15L00001491,34,5,1,9,1,5.0
E15L00001464,20,8,1,9,1,5.0
E15L00001499,46,3,1,9,1,5.0
E15L00001478,38,15,1,9,1,5.0
E15L00001495,31,21,1,9,1,5.0
E15L00001485,15,18,1,9,1,5.0
E15L00001479,48,25,1,9,1,5.0
E15L00001464,30,15,1,9,1,5.0
E15L00001492,12,5,1,9,1,5.0
E15L00001490,21,6,1,9,1,5.0
E15L00001495,5,19,1,9,1,5.0
E15L00001469,35,27,1,9,1,5.0
E15L00001481,40,7,1,9,1,5.0
E15L00001505,7,26,1,9,1,5.0
E15L00001495,18,19,1,9,1,5.0
E15L00001502,5,6,1,9,1,5.0
E15L00001510,23,30,1,9,1,5.0
E15L00001495,36,24,1,9,1,5.0
E15L00001507,6,16,1,9,1,5.0
E15L00001471,21,25,1,9,1,5.0
E15L00001505,39,6,1,9,1,5.0
E15L00001465,12,3,1,9,1,5.0
E15L00001476,22,2,1,9,1,5.0
E15L00001508,18,8,1,9,1,5.0
E15L00001470,6,16,1,9,1,5.0
E15L00001483,12,24,1,9,1,5.0
E15L00001507,11,11,1,9,1,5.0
E15L00001502,41,17,1,9,1,5.0
E15L00001500,10,23,1,9,1,5.0
E15L00001504,23,27,1,9,1,5.0
E15L00001501,46,31,1,9,1,5.0
E15L00001504,7,7,1,9,1,5.0
E15L00001506,23,23,1,9,1,5.0
E15L00001465,40,20,1,9,1,5.0
E15L00001476,16,18,1,9,1,5.0
E15L00001481,21,31,1,9,1,5.0
E15L00001482,48,31,1,9,1,5.0
E15L00001494,44,10,1,9,1,5.0
E15L00001499,20,20,1,9,1,5.0
E15L00001466,40,3,1,9,1,5.0
E15L00001492,31,32,1,9,1,5.0
E15L00001483,36,9,1,9,1,5.0
E15L00001503,11,14,1,9,1,5.0
E15L00001506,10,20,1,9,1,5.0
E15L00001467,29,28,1,9,1,5.0
E15L00001509,18,28,1,9,1,5.0
E15L00001489,13,20,1,9,1,5.0
E15L00001506,17,29,1,9,1,5.0
E15L00001504,46,31,1,9,1,5.0
E15L00001509,13,10,1,9,1,5.0
E15L00001499,7,24,1,10,1,5.0
E15L00001498,32,28,1,10,1,5.0
E15L00001498,42,32,1,10,1,5.0
E15L00001477,43,17,1,10,1,5.0
E15L00001508,22,6,1,10,1,5.0
E15L00001496,46,24,1,10,1,5.0
E15L00001465,34,1,1,10,1,5.0
E15L00001499,5,25,1,10,1,5.0
E15L00001501,45,4,1,10,1,5.0
E15L00001491,37,3,1,10,1,5.0
E15L00001467,43,18,1,10,1,5.0
E15L00001502,12,23,1,10,1,5.0
E15L00001503,43,21,1,10,1,5.0
E15L00001490,24,30,1,10,1,5.0
E15L00001490,46,26,1,10,1,5.0
E15L00001499,18,27,1,10,1,5.0
E15L00001487,32,26,1,10,1,5.0
E15L00001481,6,17,1,10,1,5.0
E15L00001502,17,9,1,10,1,5.0
E15L00001504,12,29,1,10,1,5.0
E15L00001485,21,20,1,10,1,5.0
E15L00001493,36,9,1,10,1,5.0
E15L00001479,10,31,1,10,1,5.0
E15L00001473,34,7,1,10,1,5.0
E15L00001493,6,28,1,10,1,5.0
E15L00001502,45,11,1,10,1,5.0
E15L00001503,44,5,1,10,1,5.0
E15L00001510,20,32,1,10,1,5.0
E15L00001506,31,10,1,10,1,5.0
E15L00001492,37,27,1,10,1,5.0
E15L00001510,15,29,1,10,1,5.0
E15L00001485,36,26,1,10,1,5.0
E15L00001466,41,1,1,10,1,5.0
E15L00001469,30,21,1,10,1,5.0
E15L00001471,11,17,1,10,1,5.0
E15L00001489,33,4,1,10,1,5.0
E15L00001480,44,27,1,10,1,5.0
E15L00001468,17,23,1,10,1,5.0
E15L00001467,18,27,1,10,1,5.0
E15L00001475,5,21,1,10,1,5.0
E15L00001498,5,12,1,10,1,5.0
E15L00001474,48,3,1,10,1,5.0
E15L00001474,13,9,1,10,1,5.0
E15L00001491,8,19,1,10,1,5.0
E15L00001509,33,9,1,10,1,5.0
E15L00001495,10,31,1,10,1,5.0
E15L00001465,48,24,1,10,1,5.0
E15L00001476,5,12,1,10,1,5.0
E15L00001469,22,11,1,10,1,5.0
E15L00001508,12,30,1,10,1,5.0
E15L00001496,5,20,1,10,1,5.0
E15L00001503,18,1,1,10,1,5.0
E15L00001499,46,5,1,10,1,5.0
E15L00001478,9,3,1,10,1,5.0
E15L00001508,35,9,1,10,1,5.0
E15L00001496,47,8,1,10,1,5.0
E15L00001468,45,4,1,10,1,5.0
E15L00001468,12,23,1,10,1,5.0
E15L00001482,20,31,1,10,1,5.0
E15L00001497,37,4,1,10,1,5.0
E15L00001466,34,4,1,10,1,5.0
E15L00001464,30,4,1,10,1,5.0
E15L00001482,21,25,1,10,1,5.0
E15L00001469,36,8,1,10,1,5.0
E15L00001497,38,22,1,10,1,5.0
E15L00001504,30,12,1,10,1,5.0
E15L00001489,20,28,1,10,1,5.0
E15L00001465,34,5,1,10,1,5.0
E15L00001498,18,16,1,10,1,5.0
E15L00001473,37,17,1,10,1,5.0
E15L00001499,10,11,1,10,1,5.0
E15L00001481,33,7,1,10,1,5.0
E15L00001497,48,30,1,10,1,5.0
E15L00001473,12,27,1,10,1,5.0
E15L00001467,33,29,1,10,1,5.0
E15L00001496,13,15,1,10,1,5.0
E15L00001465,16,31,1,10,1,5.0
E15L00001506,42,8,1,10,1,5.0
E15L00001504,47,28,1,10,1,5.0
E15L00001470,35,16,1,10,1,5.0
E15L00001477,22,31,1,10,1,5.0
E15L00001487,18,12,1,10,1,5.0
E15L00001481,17,24,1,10,1,5.0
E15L00001477,13,3,1,10,1,5.0
E15L00001482,17,21,1,10,1,5.0
E15L00001469,47,21,1,10,1,5.0
E15L00001506,32,26,1,10,1,5.0
E15L00001501,31,11,1,10,1,5.0
E15L00001485,48,20,1,10,1,5.0
E15L00001469,31,17,1,10,1,5.0
E15L00001501,37,23,1,10,1,5.0
E15L00001484,40,9,1,10,1,5.0
E15L00001506,36,31,1,10,1,5.0
E15L00001486,38,12,1,10,1,5.0
E15L00001471,14,17,1,10,1,5.0
E15L00001467,23,5,1,10,1,5.0
E15L00001492,24,19,1,10,1,5.0
E15L00001492,10,14,1,10,1,5.0
E15L00001481,29,25,1,10,1,5.0
E15L00001482,29,19,1,10,1,5.0
E15L00001499,37,12,1,11,1,5.0
E15L00001467,36,16,1,11,1,5.0
E15L00001504,47,26,1,11,1,5.0
E15L00001484,44,2,1,11,1,5.0
E15L00001497,37,26,1,11,1,5.0
E15L00001507,19,29,1,11,1,5.0
E15L00001466,39,23,1,11,1,5.0
E15L00001502,36,8,1,11,1,5.0
E15L00001503,41,19,1,11,1,5.0
E15L00001494,16,1,1,11,1,5.0
E15L00001468,41,4,1,11,1,5.0
E15L00001510,15,4,1,11,1,5.0
E15L00001509,36,22,1,11,1,5.0
E15L00001498,43,29,1,11,1,5.0
E15L00001494,37,6,1,11,1,5.0
E15L00001468,29,23,1,11,1,5.0
E15L00001494,8,25,1,11,1,5.0
E15L00001489,9,3,1,11,1,5.0
E15L00001480,9,6,1,11,1,5.0
E15L00001500,7,32,1,11,1,5.0
E15L00001492,30,24,1,11,1,5.0
E15L00001503,37,7,1,11,1,5.0
E15L00001483,29,25,1,11,1,5.0
E15L00001487,9,23,1,11,1,5.0
E15L00001496,20,8,1,11,1,5.0
E15L00001480,5,26,1,11,1,5.0
E15L00001468,22,27,1,11,1,5.0
E15L00001500,39,30,1,11,1,5.0
E15L00001469,24,1,1,11,1,5.0
E15L00001494,48,26,1,11,1,5.0
E15L00001506,5,11,1,11,1,5.0
E15L00001502,33,20,1,11,1,5.0
E15L00001499,7,12,1,11,1,5.0
E15L00001483,33,1,1,11,1,5.0
E15L00001480,46,19,1,11,1,5.0
E15L00001479,17,16,1,11,1,5.0
E15L00001486,40,7,1,11,1,5.0
E15L00001498,31,4,1,11,1,5.0
E15L00001468,9,8,1,11,1,5.0
E15L00001465,43,18,1,11,1,5.0
E15L00001507,29,10,1,11,1,5.0
E15L00001470,34,20,1,11,1,5.0
E15L00001475,21,26,1,11,1,5.0
E15L00001497,42,30,1,11,1,5.0
E15L00001509,35,1,1,11,1,5.0
E15L00001477,8,14,1,11,1,5.0
E15L00001467,22,28,1,11,1,5.0
E15L00001476,14,10,1,11,1,5.0
E15L00001484,43,9,1,11,1,5.0
E15L00001479,16,14,1,11,1,5.0
E15L00001507,40,29,1,11,1,5.0
E15L00001471,37,14,1,11,1,5.0
E15L00001489,37,29,1,11,1,5.0
E15L00001475,9,19,1,11,1,5.0
E15L00001510,20,22,1,11,1,5.0
E15L00001502,41,25,1,11,1,5.0
E15L00001498,33,13,1,11,1,5.0
E15L00001477,10,5,1,11,1,5.0
E15L00001494,17,6,1,11,1,5.0
E15L00001509,17,30,1,11,1,5.0
E15L00001486,38,22,1,11,1,5.0
E15L00001496,48,12,1,11,1,5.0
E15L00001486,37,29,1,11,1,5.0
E15L00001477,36,18,1,11,1,5.0
E15L00001506,16,24,1,11,1,5.0
E15L00001464,15,4,1,11,1,5.0
E15L00001471,29,21,1,11,1,5.0
E15L00001480,24,22,1,11,1,5.0
E15L00001484,7,25,1,11,1,5.0
E15L00001477,41,16,1,11,1,5.0
E15L00001475,30,25,1,11,1,5.0
E15L00001499,32,31,1,11,1,5.0
E15L00001478,37,10,1,11,1,5.0
E15L00001476,32,19,1,11,1,5.0
E15L00001468,15,22,1,11,1,5.0
E15L00001508,42,22,1,11,1,5.0
E15L00001495,44,4,1,11,1,5.0
E15L00001508,13,10,1,11,1,5.0
E15L00001503,5,16,1,11,1,5.0
E15L00001479,19,3,1,11,1,5.0
E15L00001503,10,16,1,11,1,5.0
E15L00001493,32,29,1,11,1,5.0
E15L00001487,36,25,1,11,1,5.0
E15L00001481,8,25,1,11,1,5.0
E15L00001467,41,9,1,11,1,5.0
E15L00001466,48,27,1,11,1,5.0
E15L00001467,15,31,1,11,1,5.0
E15L00001506,16,7,1,11,1,5.0
E15L00001467,34,7,1,11,1,5.0
E15L00001478,12,27,1,11,1,5.0
E15L00001466,30,20,1,11,1,5.0
E15L00001474,16,6,1,11,1,5.0
E15L00001489,18,12,1,11,1,5.0
E15L00001496,41,24,1,11,1,5.0
E15L00001493,21,5,1,11,1,5.0
E15L00001503,42,15,1,11,1,5.0
E15L00001510,22,8,1,11,1,5.0
E15L00001506,41,8,1,11,1,5.0
E15L00001492,6,17,1,11,1,5.0
E15L00001493,7,27,1,11,1,5.0
E15L00001480,18,3,1,12,1,5.0
E15L00001467,39,26,1,12,1,5.0
E15L00001496,30,21,1,12,1,5.0
E15L00001494,43,14,1,12,1,5.0
E15L00001464,7,5,1,12,1,5.0
E15L00001510,12,30,1,12,1,5.0
E15L00001467,44,3,1,12,1,5.0
E15L00001508,11,26,1,12,1,5.0
E15L00001468,19,20,1,12,1,5.0
E15L00001497,22,28,1,12,1,5.0
E15L00001469,5,11,1,12,1,5.0
E15L00001510,43,21,1,12,1,5.0
E15L00001509,42,32,1,12,1,5.0
E15L00001471,5,30,1,12,1,5.0
E15L00001490,48,7,1,12,1,5.0
E15L00001472,37,11,1,12,1,5.0
E15L00001494,10,3,1,12,1,5.0
E15L00001502,9,8,1,12,1,5.0
E15L00001491,38,15,1,12,1,5.0
E15L00001501,36,10,1,12,1,5.0
E15L00001500,18,21,1,12,1,5.0
E15L00001510,18,22,1,12,1,5.0
E15L00001483,36,22,1,12,1,5.0
E15L00001487,31,21,1,12,1,5.0
E15L00001467,6,12,1,12,1,5.0
E15L00001486,10,24,1,12,1,5.0
E15L00001485,22,9,1,12,1,5.0
E15L00001467,34,17,1,12,1,5.0
E15L00001475,47,14,1,12,1,5.0
E15L00001498,21,14,1,12,1,5.0
E15L00001481,15,20,1,12,1,5.0
E15L00001473,47,12,1,12,1,5.0
E15L00001464,15,24,1,12,1,5.0
E15L00001483,40,13,1,12,1,5.0
E15L00001491,41,4,1,12,1,5.0
E15L00001489,29,28,1,12,1,5.0
E15L00001494,22,4,1,12,1,5.0
E15L00001475,33,4,1,12,1,5.0
E15L00001468,15,5,1,12,1,5.0
E15L00001505,13,3,1,12,1,5.0
E15L00001507,41,27,1,12,1,5.0
E15L00001474,12,11,1,12,1,5.0
E15L00001477,9,28,1,12,1,5.0
E15L00001471,24,8,1,12,1,5.0
E15L00001494,12,29,1,12,1,5.0
E15L00001468,31,1,1,12,1,5.0
E15L00001468,37,8,1,12,1,5.0
E15L00001476,41,16,1,12,1,5.0
E15L00001507,8,11,1,12,1,5.0
E15L00001498,22,31,1,12,1,5.0
E15L00001465,18,28,1,12,1,5.0
E15L00001464,11,3,1,12,1,5.0
E15L00001477,32,10,1,12,1,5.0
E15L00001475,48,3,1,12,1,5.0
E15L00001469,18,6,1,12,1,5.0
E15L00001504,13,8,1,12,1,5.0
E15L00001486,14,19,1,12,1,5.0
E15L00001477,10,19,1,12,1,5.0
E15L00001470,14,5,1,12,1,5.0
E15L00001494,47,31,1,12,1,5.0
E15L00001486,11,24,1,12,1,5.0
E15L00001499,15,19,1,12,1,5.0
E15L00001501,45,24,1,12,1,5.0
E15L00001478,36,5,1,12,1,5.0
E15L00001470,19,32,1,12,1,5.0
E15L00001503,32,15,1,12,1,5.0
E15L00001474,18,7,1,12,1,5.0
E15L00001492,18,30,1,12,1,5.0
E15L00001464,18,2,1,12,1,5.0
E15L00001498,29,27,1,12,1,5.0
E15L00001505,18,6,1,12,1,5.0
E15L00001491,12,29,1,12,1,5.0
E15L00001467,36,17,1,12,1,5.0
E15L00001484,9,23,1,12,1,5.0
E15L00001469,30,9,1,12,1,5.0
E15L00001487,14,13,1,12,1,5.0
E15L00001509,8,19,1,12,1,5.0
E15L00001470,6,4,1,12,1,5.0
E15L00001501,15,5,1,12,1,5.0
E15L00001495,15,20,1,12,1,5.0
E15L00001490,5,18,1,12,1,5.0
E15L00001476,30,18,1,12,1,5.0
E15L00001479,40,28,1,12,1,5.0
E15L00001491,40,16,1,12,1,5.0
E15L00001494,12,27,1,12,1,5.0
E15L00001487,14,32,1,12,1,5.0
E15L00001468,7,16,1,12,1,5.0
E15L00001467,33,23,1,12,1,5.0
E15L00001467,33,22,1,12,1,5.0
E15L00001500,39,9,1,12,1,5.0
E15L00001466,34,16,1,12,1,5.0
E15L00001507,14,17,1,12,1,5.0
E15L00001483,13,6,1,12,1,5.0
E15L00001482,31,13,1,12,1,5.0
E15L00001471,48,8,1,12,1,5.0
E15L00001473,38,17,1,12,1,5.0
E15L00001470,9,32,1,12,1,5.0
E15L00001467,33,6,1,12,1,5.0
E15L00001503,12,23,1,12,1,5.0
E15L00001504,15,16,1,12,1,5.0
E15L00001499,7,32,1,13,1,5.0
E15L00001473,40,22,1,13,1,5.0
E15L00001509,5,15,1,13,1,5.0
E15L00001502,21,19,1,13,1,5.0
E15L00001467,24,27,1,13,1,5.0
E15L00001504,12,5,1,13,1,5.0
E15L00001468,20,4,1,13,1,5.0
E15L00001510,5,12,1,13,1,5.0
E15L00001482,6,11,1,13,1,5.0
E15L00001508,30,22,1,13,1,5.0
E15L00001470,37,21,1,13,1,5.0
E15L00001502,39,18,1,13,1,5.0
E15L00001469,13,12,1,13,1,5.0
E15L00001474,41,24,1,13,1,5.0
E15L00001499,43,16,1,13,1,5.0
E15L00001508,39,7,1,13,1,5.0
E15L00001500,40,30,1,13,1,5.0
E15L00001476,44,26,1,13,1,5.0
E15L00001493,44,19,1,13,1,5.0
E15L00001490,6,20,1,13,1,5.0
E15L00001506,39,27,1,13,1,5.0
E15L00001479,12,31,1,13,1,5.0
E15L00001485,18,32,1,13,1,5.0
E15L00001494,44,31,1,13,1,5.0
E15L00001474,24,14,1,13,1,5.0
E15L00001497,35,32,1,13,1,5.0
E15L00001495,7,11,1,13,1,5.0
E15L00001481,40,17,1,13,1,5.0
E15L00001476,34,27,1,13,1,5.0
E15L00001506,47,25,1,13,1,5.0
E15L00001468,22,11,1,13,1,5.0
E15L00001476,10,18,1,13,1,5.0
E15L00001497,37,15,1,13,1,5.0
E15L00001497,13,21,1,13,1,5.0
E15L00001495,22,27,1,13,1,5.0
E15L00001490,19,7,1,13,1,5.0
E15L00001495,17,3,1,13,1,5.0
E15L00001473,7,26,1,13,1,5.0
E15L00001472,40,11,1,13,1,5.0
E15L00001491,8,20,1,13,1,5.0
E15L00001509,36,25,1,13,1,5.0
E15L00001495,40,6,1,13,1,5.0
E15L00001478,34,29,1,13,1,5.0
E15L00001489,8,20,1,13,1,5.0
E15L00001466,16,20,1,13,1,5.0
E15L00001497,30,23,1,13,1,5.0
E15L00001470,23,11,1,13,1,5.0
E15L00001476,46,11,1,13,1,5.0
E15L00001465,37,6,1,13,1,5.0
E15L00001466,20,3,1,13,1,5.0
E15L00001474,29,12,1,13,1,5.0
E15L00001465,20,5,1,13,1,5.0
E15L00001492,45,2,1,13,1,5.0
E15L00001483,34,23,1,13,1,5.0
E15L00001478,13,28,1,13,1,5.0
E15L00001464,12,15,1,13,1,5.0
E15L00001492,19,5,1,13,1,5.0
E15L00001477,14,13,1,13,1,5.0
E15L00001481,23,11,1,13,1,5.0
E15L00001485,41,22,1,13,1,5.0
E15L00001500,18,6,1,13,1,5.0
E15L00001510,12,10,1,13,1,5.0
E15L00001491,36,3,1,13,1,5.0
E15L00001496,6,10,1,13,1,5.0
E15L00001484,40,6,1,13,1,5.0
E15L00001484,12,32,1,13,1,5.0
E15L00001485,42,11,1,13,1,5.0
E15L00001482,23,23,1,13,1,5.0
E15L00001467,21,21,1,13,1,5.0
E15L00001464,45,9,1,13,1,5.0
E15L00001506,15,7,1,13,1,5.0
E15L00001469,19,19,1,13,1,5.0
E15L00001495,47,13,1,13,1,5.0
E15L00001487,9,10,1,13,1,5.0
E15L00001490,38,21,1,13,1,5.0
E15L00001469,19,32,1,13,1,5.0
E15L00001499,37,13,1,13,1,5.0
E15L00001482,35,23,1,13,1,5.0
E15L00001465,5,8,1,13,1,5.0
E15L00001486,12,10,1,13,1,5.0
E15L00001495,23,15,1,13,1,5.0
E15L00001482,45,10,1,13,1,5.0
E15L00001465,30,27,1,13,1,5.0
E15L00001508,33,15,1,13,1,5.0
E15L00001488,43,21,1,13,1,5.0
E15L00001491,45,15,1,13,1,5.0
E15L00001502,19,10,1,13,1,5.0
E15L00001465,29,30,1,13,1,5.0
E15L00001492,35,25,1,13,1,5.0
E15L00001506,13,16,1,13,1,5.0
E15L00001471,44,15,1,13,1,5.0
E15L00001482,19,21,1,13,1,5.0
E15L00001486,34,24,1,13,1,5.0
E15L00001482,40,21,1,13,1,5.0
E15L00001467,13,19,1,13,1,5.0
E15L00001501,47,8,1,13,1,5.0
E15L00001471,20,8,1,13,1,5.0
E15L00001492,30,25,1,13,1,5.0
E15L00001464,19,9,1,13,1,5.0
E15L00001493,11,17,1,13,1,5.0
E15L00001499,7,28,1,14,1,5.0
E15L00001473,46,4,1,14,1,5.0
E15L00001491,19,8,1,14,1,5.0
E15L00001471,11,1,1,14,1,5.0
E15L00001470,14,22,1,14,1,5.0
E15L00001485,5,6,1,14,1,5.0
E15L00001472,21,29,1,14,1,5.0
E15L00001487,48,9,1,14,1,5.0
E15L00001497,11,24,1,14,1,5.0
E15L00001509,14,26,1,14,1,5.0
E15L00001472,34,1,1,14,1,5.0
E15L00001503,8,2,1,14,1,5.0
E15L00001499,30,14,1,14,1,5.0
E15L00001487,11,30,1,14,1,5.0
E15L00001477,36,27,1,14,1,5.0
E15L00001483,36,25,1,14,1,5.0
E15L00001481,23,10,1,14,1,5.0
E15L00001490,6,2,1,14,1,5.0
E15L00001477,16,19,1,14,1,5.0
E15L00001471,44,14,1,14,1,5.0
E15L00001464,18,23,1,14,1,5.0
E15L00001465,38,28,1,14,1,5.0
E15L00001485,35,17,1,14,1,5.0
E15L00001501,32,22,1,14,1,5.0
E15L00001478,34,11,1,14,1,5.0
E15L00001501,7,13,1,14,1,5.0
